period,WB_PRICE,WB_RET_3M,WB_RET_6M,WB_VOL_6M,GCF_PRICE,GCF_N_DAILY,GCF_RET_3M,GCF_RET_6M,GCF_VOL_6M,ABS_REL_LEVEL_GAP,ABS_RET3_DIFF,ABS_RET6_DIFF,ABS_VOL6_DIFF
2004-10,420.0,0.055276381909547645,0.042183622828784184,0.02891778408584584,421.02381097702755,21,0.056913003199902334,0.04224871284826337,0.030097535961277618,0.002437645183398951,0.0016366212903546895,6.509001947918591e-05,0.0011797518754317789
2004-11,439.0,0.09476309226932678,0.14322916666666674,0.014864242598584302,438.6549987792969,20,0.0914777905697155,0.14301535909640295,0.013353494456588347,0.0007858797738111711,0.003285301699611276,0.00021380757026379094,0.0015107481419959542
2004-12,442.0,0.09135802469135812,0.12755102040816335,0.01618833199473956,442.7142828078497,21,0.08980294524803645,0.12883836756217448,0.014394572695452055,0.00161602445214859,0.001555079443321672,0.0012873471540111314,0.0017937592992875034
2005-01,424.0,0.00952380952380949,0.0653266331658291,0.030141887898097092,424.15,20,0.0074252071770426475,0.06476080121677197,0.02972942562951555,0.0003537735849055146,0.0020986023467668424,0.0005658319490571273,0.0004124622685815413
2005-02,423.0,-0.036446469248291535,0.05486284289276799,0.030606611989685496,424.01052535207646,19,-0.03338494595518926,0.05503886352025633,0.030063029236317183,0.0023889488228758804,0.003061523293102275,0.00017602062748833802,0.000543582753368313
2005-03,434.0,-0.018099547511312264,0.07160493827160486,0.03137738199007185,434.8952389671689,21,-0.017661602853853542,0.07055527844010578,0.030820860087717544,0.0020627625971634256,0.000437944657458722,0.0010496598314990724,0.0005565219023543032
2005-04,429.0,0.011792452830188704,0.021428571428571352,0.029854887006618515,429.63499755859374,20,0.01293174008863307,0.02045296811499342,0.02941153258089216,0.0014801807892628194,0.0011392872584443658,0.000975603313577933,0.00044335442572635345
2005-05,422.0,-0.0023640661938534313,-0.038724373576309756,0.02273583668556752,422.2952386765253,21,-0.004045387019878555,-0.03729527794804133,0.02352318300056386,0.0006996177168845374,0.0016813208260251233,0.0014290956282684286,0.0007873463149963428
2005-06,431.0,-0.00691244239631339,-0.02488687782805432,0.02505052870525509,431.4238092331659,21,-0.007982220596958634,-0.02550284464073682,0.025568602952780142,0.0009833160862318113,0.0010697782006452439,0.0006159668126825002,0.0005180742475250529
2005-07,424.0,-0.011655011655011704,0.0,0.018884011189922962,423.9699996948242,20,-0.013185606144659912,-0.00042437888760060716,0.019228438432242582,7.075543673540352e-05,0.001530594489648207,0.00042437888760060716,0.00034442724231962055
2005-08,438.0,0.03791469194312791,0.03546099290780136,0.022936329769279614,437.83043504797894,23,0.03678752433994048,0.03259331754660377,0.023289397332323835,0.0003871345936553583,0.001127167603187429,0.002867675361197586,0.00035306756304422093
2005-09,456.0,0.058004640371229765,0.05069124423963123,0.02603134153798775,457.30476452055433,21,0.0599896313868038,0.05152856031858555,0.027254557748877434,0.00286132570296993,0.0019849910155740336,0.0008373160789543199,0.0012232162108896834
2005-10,470.0,0.10849056603773577,0.09557109557109555,0.025248005829725216,469.99524071103053,21,0.1085577777893143,0.0939407715427849,0.026047549721361404,1.0126146743560938e-05,6.72117515785331e-05,0.001630324028310648,0.0007995438916361883
2005-11,477.0,0.08904109589041087,0.13033175355450233,0.0201109959124236,475.5599990844727,20,0.08617391806569863,0.12613156751394916,0.02109893530381885,0.0030188698438727846,0.0028671778247122415,0.004200186040553167,0.0009879393913952497
2005-12,510.0,0.11842105263157898,0.18329466357308588,0.02768504106973086,509.55238124302457,21,0.11425119696106267,0.18109471553906187,0.02922176741406117,0.0008776838372067663,0.004169855670516309,0.002199948034024013,0.0015367263443303095
2006-01,550.0,0.17021276595744683,0.2971698113207548,0.02325442676181231,550.9700012207031,20,0.17228846910698548,0.2995495002412769,0.025486512945803372,0.0017636385830965828,0.0020757031495386435,0.002379688920522094,0.002232086183991063
2006-02,555.0,0.16352201257861632,0.26712328767123283,0.02709770968363591,555.2105327405428,19,0.16748787494618944,0.26809487942449906,0.029365546633175522,0.0003793382712482529,0.003965862367573125,0.000971591753266221,0.0022678369495396124
2006-03,557.0,0.09215686274509793,0.22149122807017552,0.03076551000600427,558.100002122962,23,0.09527503484824895,0.22041151858123098,0.03235554513225956,0.001974869161511572,0.003118172103151018,0.0010797094889445358,0.0015900351262552875
2006-04,611.0,0.11090909090909085,0.30000000000000004,0.03893390929073143,612.0631585372122,19,0.11088291046908894,0.30227522647092075,0.03997664011162291,0.0017400303391361671,2.6180440001910554e-05,0.0022752264709207104,0.0010427308208914854
2006-05,675.0,0.21621621621621623,0.4150943396226414,0.041630791890157136,673.6409135298295,22,0.21330715792567778,0.4165213954636504,0.04113352550904436,0.002013461437289643,0.0029090582905384466,0.001427055841008995,0.0004972663811127764
2006-06,596.0,0.07001795332136451,0.16862745098039222,0.08453137327017807,595.5181801535866,22,0.0670456511168056,0.16870846271163198,0.08371931948718268,0.0008084225610962559,0.0029723022045589076,8.101173123975514e-05,0.0008120537829953839
2006-07,634.0,0.03764320785597386,0.15272727272727282,0.08309867165420459,634.394730417352,19,0.036485731200536,0.15141428573573323,0.08206640235988888,0.0006226031819431821,0.0011574766554378613,0.0013129869915395886,0.001032269294315713
2006-08,633.0,-0.06222222222222218,0.14054054054054044,0.08358498716367548,630.0652200450068,23,-0.0646868273728941,0.13482216725064267,0.0828367470960004,0.004636303246434825,0.002464605150671928,0.005718373289897771,0.0007482400676750711
2006-09,598.0,0.003355704697986628,0.07360861759425497,0.08966156364695117,598.3666701543899,21,0.004783212495827804,0.07214955720884642,0.0880958790592027,0.0006131607932942096,0.0014275077978411765,0.0014590603854085504,0.0015656845877484726
2006-10,586.0,-0.0757097791798107,-0.04091653027823239,0.08073989703432563,585.8136402476918,22,-0.07657864707939799,-0.04288694381190161,0.07902379253732118,0.0003180200551334833,0.0008688678995872889,0.001970413533669224,0.0017161044970044476
2006-11,628.0,-0.00789889415481837,-0.0696296296296296,0.07332879999511736,626.9600067138672,20,-0.004928399842349274,-0.06929642466541674,0.07225350454758579,0.0016560402645426908,0.0029704943124690963,0.00033320496421285206,0.0010752954475315712
2006-12,630.0,0.05351170568561869,0.057046979865771785,0.04849236266003107,628.0449981689453,20,0.049598898960895976,0.054619353530013015,0.04753884020397986,0.003103177509610644,0.003912806724722717,0.00242762633575877,0.000953522456051209
2007-01,631.0,0.07679180887372006,-0.004731861198738141,0.041107267557890244,630.3904709588913,21,0.07609387636032472,-0.006311936821773889,0.039443737522826344,0.0009659731237855462,0.0006979325133953385,0.0015800756230357482,0.0016635300350638996
2007-02,665.0,0.05891719745222934,0.05055292259083721,0.046474109349253105,666.0789505807977,19,0.06239463992602601,0.05715873435010166,0.045291177422653484,0.001622482076387488,0.003477442473796666,0.006605811759264446,0.0011829319265996216
2007-03,655.0,0.039682539682539764,0.09531772575250841,0.03692514936094515,653.6409107555043,22,0.04075490237352963,0.09237519961941154,0.03784457032932697,0.002074945411443929,0.0010723626909898698,0.0029425261330968677,0.0009194209683818164
2007-04,679.0,0.0760697305863709,0.15870307167235498,0.03306551459310536,679.9199981689453,20,0.07856960009994163,0.16064214189595138,0.0342562975362333,0.001354931029374562,0.0024998695135707294,0.0019390702235964064,0.0011907829431279382
2007-05,667.0,0.003007518796992459,0.06210191082802541,0.02829982640146711,667.5863591974431,22,0.0022631080224513322,0.06479895375865197,0.03045190116235914,0.0008790992465415037,0.0007444107745411266,0.0026970429306265586,0.0021520747608920303
2007-06,656.0,0.0015267175572519776,0.041269841269841345,0.03034222204217204,654.8047543480283,21,0.0017805550010308036,0.042608023719798105,0.03278463567269478,0.001822020810932523,0.000253837443778826,0.0013381824499567596,0.0024424136305227426
2007-07,665.0,-0.020618556701030966,0.0538827258320127,0.030331318431147978,665.7857171921503,21,-0.020788153039856594,0.05614813018892728,0.03295341479110166,0.0011815296122561492,0.0001695963388256283,0.00226540435691458,0.002622096359953679
2007-08,665.0,-0.0029985007496251548,0.0,0.021469587833062263,665.05652120839,23,-0.00378952918105524,-0.0015349972724947314,0.024063466507734218,8.499429833075389e-05,0.0007910284314300853,0.0015349972724947314,0.0025938786746719546
2007-09,713.0,0.08689024390243905,0.0885496183206107,0.03386039831783673,715.3684178402549,19,0.09249117861480438,0.09443641924646906,0.036059047161350694,0.0033217641518301644,0.005600934712365335,0.00588680092585836,0.0021986488435139645
2007-10,755.0,0.13533834586466176,0.11192930780559651,0.03751633275008105,756.0304300059443,23,0.13554618322902345,0.11194027538823348,0.038690189078484885,0.0013648079548931324,0.00020783736436169598,1.0967582636967066e-05,0.0011738563284038328
2007-11,806.0,0.21203007518797,0.20839580209895048,0.037138138468607584,805.5999988374256,21,0.2113256139097348,0.20673526014806431,0.03787709374103216,0.0004962793580327585,0.0007044612782352022,0.001660541950886163,0.0007389552724245754
2007-12,803.0,0.12622720897615713,0.22408536585365857,0.034034884519638896,807.9599975585937,20,0.12943202049355063,0.23389451923429916,0.03265423271154443,0.006176833821411876,0.003204811517393491,0.00980915338064059,0.001380651808094463
2008-01,890.0,0.17880794701986757,0.33834586466165417,0.04206143185108085,891.3571341378348,21,0.178996372051885,0.3388048303243836,0.03969344446784147,0.001524869817791874,0.00018842503201743632,0.00045896566272940476,0.0023679873832393797
2008-02,922.0,0.14392059553349879,0.38646616541353374,0.03592800311316679,925.1100006103516,20,0.14834905901861073,0.39102462889838496,0.03253490000851192,0.0033731026142642673,0.004428463485111944,0.004558463484851227,0.0033931031046548696
2008-03,968.0,0.20547945205479445,0.35764375876577836,0.03516186703930896,962.9300018310547,20,0.19180405557296476,0.3460616625181816,0.03166935541887735,0.005237601414199711,0.013675396481829694,0.011582096247596763,0.0034925116204316056
2008-04,910.0,0.022471910112359605,0.20529801324503305,0.05743327674331122,909.6636380282315,22,0.020537788041718796,0.20321034964304197,0.05331523702538985,0.00036962854040489823,0.001934122070640809,0.0020876636019910855,0.004118039717921372
2008-05,889.0,-0.03579175704989157,0.10297766749379655,0.058267208647681826,888.2047613234747,21,-0.03989281194942029,0.1025381859548875,0.054525473634738066,0.0008945316946291637,0.004101054899528722,0.00043948153890904784,0.00374173501294376
2008-06,889.0,-0.08161157024793386,0.1070983810709838,0.058029790711444,889.8952404203869,21,-0.07584638683163769,0.10141002414646305,0.05457715989759925,0.0010070195954858807,0.005765183416296171,0.005688356924520743,0.0034526308138447467
2008-07,940.0,0.03296703296703307,0.05617977528089879,0.04603205632758295,939.9318209561435,22,0.03327403851551192,0.054495201707554175,0.04317841594436502,7.253089771963595e-05,0.00030700554847884476,0.0016845735733446165,0.002853640383217927
2008-08,839.0,-0.05624296962879638,-0.09002169197396959,0.06524173469327059,835.8333304268973,21,-0.05896324043404255,-0.09650384292089909,0.06398572185966488,0.0037743379893953044,0.002720270805246172,0.006482150946929499,0.001256012833605713
2008-09,830.0,-0.06636670416197976,-0.1425619834710744,0.05756519459290567,828.9619053431919,21,-0.06847248115228721,-0.1391254776911265,0.05815446105973116,0.0012507164539856674,0.002105776990307451,0.003436505779947918,0.0005892664668254929
2008-10,807.0,-0.14148936170212767,-0.11318681318681323,0.05491572294029001,801.9913011633831,23,-0.14675587815767388,-0.11836500038435827,0.05632189200217035,0.0062065660924620625,0.005266516455546211,0.005178187197545037,0.00140616906188034
2008-11,761.0,-0.09296781883194283,-0.1439820022497188,0.057192318374186896,754.8894813939145,19,-0.09684209289864187,-0.15009520972496593,0.058636549761231976,0.008029590809573661,0.003874274066699046,0.006113207475247129,0.0014442313870450807
2008-12,816.0,-0.016867469879518038,-0.08211473565804273,0.06932354698692024,822.6681823730469,22,-0.00759229456694932,-0.07554491247259842,0.07477995421397399,0.008171792123832011,0.009275175312568718,0.006569823185444301,0.005456407227053747
2009-01,859.0,0.06443618339529111,-0.08617021276595749,0.06844650686527501,861.5599945068359,20,0.07427598436172733,-0.08338033110697762,0.07330273795609012,0.0029802031511476645,0.009839800966436218,0.0027898816589798647,0.004856231090815108
2009-02,943.0,0.23915900131406054,0.12395709177592362,0.060474455405138634,942.2631546823602,19,0.24821338474932442,0.12733378818610208,0.06320653183327338,0.000781384218069725,0.00905438343526388,0.003376696410178459,0.002732076428134743
2009-03,924.0,0.13235294117647056,0.11325301204819271,0.061548766127120035,925.2954517711293,22,0.12474928725460921,0.11620985935180594,0.0642139824041882,0.0014020040813087498,0.007603653921861353,0.0029568473036132303,0.002665216277068165
2009-04,890.0,0.03608847497089629,0.10285006195786872,0.06305257983473879,892.6666666666666,21,0.036105056360743015,0.11306277932410014,0.06467467139284093,0.002996254681647992,1.658138984672597e-05,0.010212717366231416,0.00162209155810214
2009-05,929.0,-0.014846235418875975,0.22076215505913277,0.05145580004698993,929.7099975585937,20,-0.013322347437004667,0.2315842523621745,0.05212393773437863,0.0007642600200148397,0.001523887981871308,0.010822097303041733,0.0006681376873887007
2009-06,946.0,0.023809523809523725,0.15931372549019618,0.048347670379886444,946.3499977805398,22,0.022754403438501214,0.15034228630396718,0.045757012739611164,0.0003699765121984999,0.001055120371022511,0.008971439186229002,0.0025906576402752804
2009-07,934.0,0.04943820224719109,0.08731082654249134,0.04834778340096204,935.509091463956,22,0.047993754440578185,0.0858316280103617,0.04605841410024489,0.0016157296187966352,0.001444447806612903,0.001479198532129633,0.002289369300717152
2009-08,949.0,0.02152852529601712,0.006362672322375307,0.029658400260156,949.6952369326636,21,0.021496207878317852,0.007887480491380217,0.02805660528669534,0.0007325995075486702,3.231741769926799e-05,0.0015248081690049098,0.0016017949734606594
2009-09,996.59,0.05347780126849888,0.07856060606060611,0.03295898335113858,998.7142915271577,21,0.05533290417860948,0.07934637484221474,0.03217800734514095,0.0021315601472597923,0.0018551029101105954,0.0007857687816086312,0.0007809760059976287
2009-10,1043.0,0.11670235546038543,0.17191011235955056,0.023903129746282604,1044.3090931285512,22,0.11630031461729207,0.16987575779897446,0.023452607584904153,0.0012551228461661346,0.0004020408430933653,0.0020343545605761015,0.0004505221613784506
2009-11,1127.0,0.18756585879873544,0.21313240043057058,0.031591123385406206,1126.2450012207032,20,0.18590149494511743,0.21139388000366544,0.03090522641338304,0.0006699190588258519,0.0016643638536180116,0.0017385204269051435,0.0006858969720231652
2009-12,1135.0,0.13888359305230824,0.19978858350951367,0.03287283370675949,1128.9772838245738,22,0.1304306881382742,0.19298070108558885,0.03288415902698738,0.005306357863811617,0.008452904914034054,0.006807882423924827,1.1325320227892344e-05
2010-01,1118.0,0.07190795781399806,0.19700214132762306,0.03349077165977237,1116.8263003700658,19,0.06944036752975769,0.19381661873790113,0.03271057444806384,0.0010498207781164393,0.002467590284240373,0.003185522589721934,0.000780197211708529
2010-02,1095.0,-0.028393966282165062,0.15384615384615374,0.039402187108375335,1098.1894788240131,19,-0.024910674290479884,0.15635988906394638,0.03773509454713248,0.002912766049327109,0.003483291991685178,0.002513735217792634,0.0016670925612428528
2010-03,1113.0,-0.01938325991189427,0.11680831635878342,0.037451714173729084,1114.3565249235733,23,-0.012950445602829652,0.11579110700377004,0.03554508250520781,0.0012188004704163369,0.006432814309064616,0.001017209355013371,0.001906631668521272
2010-04,1149.0,0.027728085867620766,0.1016299137104506,0.03585358774579608,1151.4523751395088,21,0.031003992973633876,0.10259728917037081,0.03408095082323119,0.002134356083123512,0.0032759071060131095,0.0009673754599202056,0.0017726369225648866
2010-05,1205.0,0.10045662100456632,0.06921029281277735,0.026484888488310564,1203.9550048828125,20,0.09630899594126285,0.06899919962164702,0.02424121451076758,0.0008672158648858064,0.004147625063303462,0.00021109319113032932,0.002243673977542982
2010-06,1233.0,0.1078167115902966,0.08634361233480181,0.02678853437519002,1234.6636408025568,22,0.10796106379619808,0.09361247430945219,0.024388645899744477,0.001349262613590252,0.0001443522059014768,0.007268861974650376,0.0023998884754455434
2010-07,1193.0,0.03829416884247161,0.06708407871198574,0.0312681317315575,1191.7476225353423,21,0.03499514896649658,0.067084131292799,0.030791258131526906,0.0010497715546167186,0.003299019875975029,5.258081325898445e-08,0.00047687360003059384
2010-08,1216.0,0.009128630705394158,0.11050228310502286,0.027176199798196278,1217.4454512162642,22,0.011205108395861307,0.10859325707614254,0.027726465911759327,0.0011886934344278455,0.002076477690467149,0.001909026028880323,0.0005502661135630485
2010-09,1271.0,0.03081914030819144,0.14195867026055708,0.029250257724688172,1273.0380917503721,21,0.031080894973849915,0.1423974852551626,0.029803998499638776,0.0016035340286169042,0.0002617546656584757,0.00043881499460551865,0.0005537407749506042
2010-10,1342.0,0.12489522212908644,0.1679721496953872,0.03205629736609633,1343.2190406436011,21,0.1271002477739509,0.1665432888449756,0.032396423091713894,0.0009083760384509532,0.0022050256448644667,0.0014288608504116063,0.0003401257256175627
2010-11,1370.0,0.1266447368421053,0.13692946058091282,0.030242779821266046,1370.1857212611608,21,0.12545964165565238,0.1380705389355712,0.031053972967685046,0.00013556296435091042,0.0011850951864529335,0.0011410783546583758,0.0008111931464190002
2010-12,1391.0,0.09441384736428016,0.12814274128142733,0.030327349208715614,1393.954551003196,22,0.0949825932439845,0.12901563222279466,0.031038407793314248,0.0021240481690840696,0.0005687458797043465,0.0008728909413673325,0.0007110585845986339
2011-01,1360.0,0.013412816691505292,0.13998323554065384,0.02676301686393748,1361.679998779297,20,0.013743818079626324,0.14259090853685774,0.026858210368951457,0.0012352932200712097,0.00033100138812103275,0.0026076729962039025,9.519350501397544e-05
2011-02,1375.0,0.0036496350364962904,0.13075657894736836,0.027132501593769707,1373.805265727796,19,0.0026416451510702377,0.12843270666075735,0.027416713873595268,0.0008688976525119685,0.0010079898854260527,0.0023238722866110173,0.000284212279825561
2011-03,1423.0,0.02300503235082685,0.11959087332808815,0.02565710953067203,1422.6173891813858,23,0.020562247282425172,0.11749789609621852,0.02592296944079666,0.0002688761901716852,0.002442785068401676,0.0020929772318696305,0.0002658599101246287
2011-04,1481.0,0.08897058823529402,0.10357675111773479,0.022093691387123256,1481.8650024414062,20,0.08826229640580108,0.10321917543051873,0.02277647843287368,0.0005840664695517805,0.0007082918294929463,0.0003575756872160607,0.000682787045750425
2011-05,1513.0,0.10036363636363643,0.10437956204379573,0.022123469404226007,1511.0142880394346,21,0.09987516115608264,0.10278064104233331,0.022764816458905913,0.0013124335496136341,0.0004884752075537957,0.0015989210014624167,0.0006413470546799069
2011-06,1529.0,0.07449051300070275,0.09920920201294026,0.022262618995774686,1527.9954556551847,22,0.0740733715721249,0.09615873383785911,0.02285021266460861,0.0006569943393167632,0.00041714142857784964,0.0030504681750811447,0.0005875936688339231
2011-07,1573.0,0.0621201890614449,0.15661764705882364,0.012148402497900395,1577.1250061035157,20,0.06428386088150173,0.15821999847053525,0.013209875581012099,0.002622381502553006,0.002163671820056834,0.001602351411711611,0.0010614730831117036
2011-08,1759.0,0.16259087904824843,0.27927272727272734,0.03612898948144208,1758.491306470788,23,0.1637820505009644,0.28001497034530454,0.03487416093734478,0.0002891947295121655,0.0011911714527159667,0.0007422430725771978,0.0012548285440973014
2011-09,1772.0,0.15892740353172008,0.24525650035137025,0.03871640895930183,1762.1857154482886,21,0.15326633264932465,0.23869265822927987,0.03843792264950552,0.0055385353000628745,0.005661070882395425,0.00656384212209038,0.000278486309796315
2011-10,1666.0,0.059122695486331756,0.12491559756921,0.055520929135127954,1669.9142775762648,21,0.058834443125086455,0.126900409163482,0.05267422749637396,0.0023495063482981138,0.0002882523612453003,0.0019848115942719957,0.0028467016387539942
2011-11,1739.0,-0.011370096645821448,0.14937210839391946,0.056345391099966856,1742.5904831659227,21,-0.009042309874580767,0.15325877257385967,0.05347591192031944,0.0020646826716059774,0.002327786771240681,0.0038866641799402135,0.002869479179647416
2011-12,1640.0,-0.0744920993227991,0.07259646827992161,0.06574274214778374,1641.9666748046875,21,-0.06822154985691631,0.07458871603818573,0.06361969936267341,0.001199191954077694,0.006270549465882791,0.0019922477582641207,0.0021230427851103295
2012-01,1654.0,-0.007202881152461038,0.05149396058486966,0.06523232595420708,1660.195001220703,20,-0.005820224718162459,0.052671788726768254,0.06289841885181484,0.0037454662761202684,0.0013826564342985792,0.0011778281418985959,0.0023339071023922436
2012-02,1745.0,0.0034502587694076325,-0.007959067652074991,0.04911988514265278,1743.8350158691405,20,0.0007141854126029301,-0.008334582347786501,0.04642309497751112,0.0006676126824409767,0.0027360733568047024,0.00037551469571150964,0.0026967901651416618
2012-03,1676.0,0.02195121951219514,-0.05417607223476295,0.05124619254227438,1675.6590964577415,22,0.020519552662091378,-0.04910187287980328,0.04888910325068916,0.00020340306817334675,0.0014316668501037633,0.005074199354959674,0.002357089291585221
2012-04,1649.0,-0.0030229746070132846,-0.010204081632653073,0.04492065700283368,1650.5850036621093,20,-0.005788475180040664,-0.011575009671879855,0.04401218538768285,0.0009611908199571584,0.0027655005730273796,0.001370928039226782,0.0009084716151508271
2012-05,1589.0,-0.08939828080229228,-0.08625646923519259,0.04070711776499591,1588.2818104137075,22,-0.08920179032986342,-0.08855131153469209,0.039851714532539856,0.00045197582523126556,0.0001964904724288674,0.0022948422994995,0.000855403232456052
2012-06,1599.0,-0.04594272076372319,-0.025000000000000022,0.03503837864645019,1600.690464564732,21,-0.04473978749704477,-0.02513827526058965,0.034025044811798404,0.001057201103647376,0.0012029332666784187,0.00013827526058962647,0.0010133338346517834
2012-07,1594.0,-0.033353547604608846,-0.03627569528415964,0.03451166078167117,1592.51904296875,21,-0.03517901869005835,-0.04076386099355345,0.03320294848317905,0.0009290822027917534,0.0018254710854495038,0.00448816570939381,0.0013087122984921234
2012-08,1630.0,0.025802391441158035,-0.06590257879656158,0.02465166760922308,1629.9173902428668,23,0.02621422694396669,-0.06532591936141185,0.025151988871333984,5.068083259707201e-05,0.0004118355028086551,0.000576659435149729,0.0005003212621109039
2012-09,1745.0,0.091307066916823,0.04116945107398573,0.036226940514586047,1748.8052593030427,19,0.09253181549912393,0.043652174239932506,0.037378477185961385,0.0021806643570445594,0.0012247485823009274,0.0024827231659467763,0.0011515366713753389
2012-10,1747.0,0.09598494353826847,0.05942995755003033,0.03468516154398144,1747.7285737537202,21,0.09746164824229098,0.05885402440715315,0.03610544209296432,0.0004170427897653983,0.0014767047040225023,0.000575933142877183,0.001420280548982876
2012-11,1722.0,0.05644171779141094,0.08370044052863435,0.029420795891587484,1721.3190452938989,21,0.056077477053860125,0.08376173170776191,0.030776791748853664,0.00039544408019809296,0.0003642407375508139,6.129117912756499e-05,0.0013559958572661804
2012-12,1685.0,-0.034383954154727836,0.05378361475922455,0.032801879858413194,1684.3800048828125,20,-0.03683958181021585,0.05228340030178025,0.034034130395116054,0.000367949624443642,0.002455627655488013,0.0015002144574443044,0.00123225053670286
2013-01,1672.0,-0.04293073840870065,0.04893350062735258,0.03318736001042731,1670.4476260230654,21,-0.04421793457588963,0.04893416088076541,0.03431286963137237,0.0009284533354871893,0.0012871961671889753,6.602534128319348e-07,0.001125509620945056
2013-02,1628.0,-0.05458768873403019,-0.0012269938650306678,0.034927231981643936,1627.4684030633223,19,-0.054522514281803214,-0.0015025222714996067,0.03579808427079818,0.00032653374488800235,6.517445222697926e-05,0.00027552840646893895,0.0008708522891542475
2013-03,1593.0,-0.05459940652818995,-0.08710601719197708,0.010393207487706663,1591.5050048828125,20,-0.055138982730005504,-0.08994726747500725,0.009694993320503312,0.0009384777885671491,0.0005395762018155503,0.0028412502830301722,0.0006982141672033509
2013-04,1488.0,-0.11004784688995217,-0.14825414997137953,0.021357860736527932,1484.6272804953835,22,-0.11123985130265679,-0.15053898941141386,0.021661992436200345,0.002266612570306803,0.001192004412704617,0.0022848394400343253,0.0003041316996724129
